"Date","Price","Open","High","Low","Change %"
"Dec 03, 2012","3.1762","3.1491","3.1762","3.1369","0.50"
"Nov 30, 2012","3.1603","3.1463","3.1677","3.1339","0.31"
"Nov 29, 2012","3.1505","3.1677","3.1740","3.1388","-0.60"
"Nov 28, 2012","3.1696","3.1632","3.1932","3.1590","0.05"
"Nov 27, 2012","3.1680","3.1619","3.1720","3.1444","0.16"
"Nov 26, 2012","3.1629","3.1670","3.1791","3.1542","-0.15"
"Nov 23, 2012","3.1675","3.1865","3.2000","3.1585","-0.84"
"Nov 22, 2012","3.1944","3.2070","3.2122","3.1784","-0.45"
"Nov 21, 2012","3.2090","3.2054","3.2364","3.2000","-0.07"
"Nov 20, 2012","3.2111","3.2184","3.2386","3.2050","-0.35"
"Nov 19, 2012","3.2225","3.2660","3.2670","3.2167","-1.32"
"Nov 16, 2012","3.2656","3.2511","3.2761","3.2390","0.43"
"Nov 15, 2012","3.2517","3.2749","3.2826","3.2385","-0.78"
"Nov 14, 2012","3.2773","3.2920","3.2940","3.2576","-0.51"
"Nov 13, 2012","3.2940","3.2736","3.3088","3.2687","0.49"
"Nov 12, 2012","3.2778","3.2605","3.2822","3.2583","0.18"
"Nov 09, 2012","3.2719","3.2690","3.2884","3.2548","-0.00"
"Nov 08, 2012","3.2720","3.2396","3.2780","3.2338","0.92"
"Nov 07, 2012","3.2421","3.2082","3.2507","3.1864","0.91"
"Nov 06, 2012","3.2130","3.2109","3.2294","3.2065","0.01"
"Nov 05, 2012","3.2128","3.2050","3.2301","3.1958","0.40"
"Nov 02, 2012","3.1999","3.1822","3.2097","3.1755","0.53"
"Nov 01, 2012","3.1829","3.1922","3.2051","3.1700","-0.32"
"Oct 31, 2012","3.1930","3.1855","3.1955","3.1700","0.22"
"Oct 30, 2012","3.1860","3.2135","3.2199","3.1764","-0.88"
"Oct 29, 2012","3.2142","3.1860","3.2211","3.1816","0.53"
"Oct 26, 2012","3.1972","3.2128","3.2240","3.1882","-0.49"
"Oct 25, 2012","3.2128","3.2015","3.2134","3.1746","0.21"
"Oct 24, 2012","3.2062","3.1734","3.2131","3.1700","0.88"
"Oct 23, 2012","3.1783","3.1442","3.1941","3.1349","1.05"
"Oct 22, 2012","3.1452","3.1528","3.1570","3.1329","-0.24"
"Oct 19, 2012","3.1529","3.1347","3.1564","3.1288","0.55"
"Oct 18, 2012","3.1357","3.1238","3.1407","3.1133","0.36"
"Oct 17, 2012","3.1246","3.1270","3.1398","3.1100","-0.13"
"Oct 16, 2012","3.1287","3.1589","3.1610","3.1210","-0.99"
"Oct 15, 2012","3.1600","3.1509","3.1797","3.1415","-0.12"
"Oct 12, 2012","3.1638","3.1665","3.1709","3.1448","-0.13"
"Oct 11, 2012","3.1679","3.1800","3.1940","3.1541","-0.45"
"Oct 10, 2012","3.1822","3.1614","3.1841","3.1562","0.64"
"Oct 09, 2012","3.1620","3.1373","3.1742","3.1200","0.76"
"Oct 08, 2012","3.1383","3.1250","3.1590","3.1225","0.32"
