"Date","Price","Open","High","Low","Change %"
"Jun 20, 2012","79.52","78.99","79.67","78.77","0.73"
"Jun 19, 2012","78.94","79.10","79.11","78.83","-0.23"
"Jun 18, 2012","79.12","78.90","79.29","78.84","0.51"
"Jun 15, 2012","78.72","79.39","79.51","78.59","-0.84"
"Jun 14, 2012","79.39","79.41","79.47","79.14","-0.03"
"Jun 13, 2012","79.41","79.54","79.74","79.27","-0.16"
"Jun 12, 2012","79.54","79.39","79.68","79.13","0.15"
"Jun 11, 2012","79.42","79.55","79.71","79.34","-0.09"
"Jun 08, 2012","79.49","79.66","79.75","79.09","-0.19"
"Jun 07, 2012","79.64","79.22","79.78","79.18","0.52"
"Jun 06, 2012","79.23","78.71","79.26","78.58","0.58"
"Jun 05, 2012","78.77","78.31","78.84","78.09","0.55"
"Jun 04, 2012","78.34","78.07","78.41","77.96","0.41"
"Jun 01, 2012","78.02","78.35","78.64","77.65","-0.43"
"May 31, 2012","78.36","79.08","79.13","78.20","-0.92"
"May 30, 2012","79.09","79.52","79.56","78.85","-0.54"
"May 29, 2012","79.52","79.45","79.63","79.36","0.06"
"May 28, 2012","79.47","79.66","79.66","79.31","-0.26"
"May 25, 2012","79.68","79.56","79.81","79.47","0.14"
"May 24, 2012","79.57","79.46","79.63","79.31","0.13"
"May 23, 2012","79.47","79.95","80.07","79.20","-0.64"
"May 22, 2012","79.98","79.28","80.14","79.25","0.84"
"May 21, 2012","79.31","79.17","79.45","79.08","0.35"
"May 18, 2012","79.03","79.32","79.45","78.97","-0.40"
"May 17, 2012","79.35","80.30","80.39","79.12","-1.20"
"May 16, 2012","80.31","80.18","80.55","80.17","0.15"
"May 15, 2012","80.19","79.83","80.33","79.78","0.36"
"May 14, 2012","79.90","79.95","80.18","79.66","-0.08"
"May 11, 2012","79.96","79.86","80.00","79.71","0.05"
"May 10, 2012","79.92","79.65","80.02","79.58","0.35"
"May 09, 2012","79.64","79.89","79.93","79.41","-0.30"
"May 08, 2012","79.88","79.88","80.07","79.68","-0.04"
"May 07, 2012","79.91","79.75","79.99","79.64","0.08"
"May 04, 2012","79.85","80.17","80.35","79.78","-0.47"
"May 03, 2012","80.23","80.14","80.55","80.11","0.12"
"May 02, 2012","80.14","80.23","80.61","80.06","-0.11"
"May 01, 2012","80.23","79.94","80.30","79.64","0.36"
"Apr 30, 2012","79.94","80.36","80.37","79.74","-0.41"
"Apr 27, 2012","80.27","81.07","81.44","80.22","-0.99"
"Apr 26, 2012","81.07","81.32","81.42","80.67","-0.31"
"Apr 25, 2012","81.32","81.40","81.69","81.08","-0.10"
