"Date","Price","Open","High","Low","Change %"
"Nov 28, 2012","6.6490","6.6822","6.7063","6.6395","-0.54"
"Nov 27, 2012","6.6853","6.6065","6.6981","6.5793","1.13"
"Nov 26, 2012","6.6105","6.6130","6.6430","6.5959","-0.19"
"Nov 23, 2012","6.6231","6.6783","6.6856","6.6072","-0.85"
"Nov 22, 2012","6.6798","6.7166","6.7260","6.6642","-0.57"
"Nov 21, 2012","6.7184","6.7649","6.8002","6.7098","-0.71"
"Nov 20, 2012","6.7667","6.7225","6.7820","6.7174","0.60"
"Nov 19, 2012","6.7262","6.7860","6.7963","6.7149","-0.93"
"Nov 16, 2012","6.7891","6.7636","6.8152","6.7529","0.35"
"Nov 15, 2012","6.7655","6.7808","6.8031","6.7394","-0.30"
"Nov 14, 2012","6.7858","6.7859","6.7897","6.7525","-0.04"
"Nov 13, 2012","6.7885","6.7546","6.7967","6.7487","0.46"
"Nov 12, 2012","6.7575","6.7310","6.7650","6.7222","0.27"
"Nov 09, 2012","6.7391","6.6696","6.7587","6.6460","1.01"
"Nov 08, 2012","6.6719","6.6857","6.7061","6.6622","-0.26"
"Nov 07, 2012","6.6893","6.6846","6.7189","6.6472","0.00"
"Nov 06, 2012","6.6891","6.6839","6.7078","6.6694","-0.03"
"Nov 05, 2012","6.6913","6.7122","6.7155","6.6815","-0.19"
"Nov 02, 2012","6.7042","6.6439","6.7091","6.6390","0.82"
"Nov 01, 2012","6.6498","6.6330","6.6793","6.6175","0.23"
"Oct 31, 2012","6.6345","6.6434","6.6496","6.5920","-0.17"
"Oct 30, 2012","6.6455","6.6772","6.6937","6.6122","-0.56"
"Oct 29, 2012","6.6830","6.6951","6.7311","6.6550","-0.22"
"Oct 26, 2012","6.6977","6.7071","6.7420","6.6855","-0.19"
"Oct 25, 2012","6.7106","6.6779","6.7180","6.6485","0.40"
"Oct 24, 2012","6.6836","6.6445","6.7056","6.6311","0.55"
"Oct 23, 2012","6.6470","6.5838","6.6640","6.5800","0.79"
"Oct 22, 2012","6.5949","6.5687","6.6128","6.5544","0.21"
"Oct 19, 2012","6.5811","6.5618","6.5869","6.5367","0.25"
"Oct 18, 2012","6.5645","6.5862","6.6005","6.5249","-0.38"
"Oct 17, 2012","6.5898","6.6065","6.6090","6.5714","-0.28"
"Oct 16, 2012","6.6086","6.6535","6.6620","6.5967","-0.78"
"Oct 15, 2012","6.6605","6.6860","6.7245","6.6412","-0.56"
"Oct 12, 2012","6.6977","6.6975","6.7057","6.6629","-0.06"
"Oct 11, 2012","6.7017","6.6945","6.7366","6.6739","0.01"
"Oct 10, 2012","6.7013","6.6943","6.7220","6.6571","0.08"
"Oct 09, 2012","6.6960","6.6350","6.7090","6.6134","0.86"
"Oct 08, 2012","6.6387","6.5870","6.6525","6.5860","0.51"
"Oct 05, 2012","6.6048","6.6005","6.6281","6.5616","0.03"
"Oct 04, 2012","6.6029","6.6847","6.6871","6.5952","-1.24"
"Oct 03, 2012","6.6860","6.6064","6.6949","6.6001","1.17"
"Oct 02, 2012","6.6086","6.5894","6.6199","6.5726","0.22"
"Oct 01, 2012","6.5943","6.5576","6.5943","6.5445","0.44"
"Sep 28, 2012","6.5655","6.5179","6.5792","6.5010","0.60"
"Sep 27, 2012","6.5266","6.5861","6.5996","6.5090","-0.98"
"Sep 26, 2012","6.5911","6.5659","6.6304","6.5519","0.32"
"Sep 25, 2012","6.5701","6.5561","6.5973","6.5205","0.17"
"Sep 24, 2012","6.5592","6.5661","6.5987","6.5481","-0.10"
"Sep 21, 2012","6.5659","6.5211","6.5787","6.5013","0.65"
"Sep 20, 2012","6.5238","6.5081","6.5721","6.4931","0.21"
"Sep 19, 2012","6.5100","6.5369","6.5693","6.4917","-0.50"
"Sep 18, 2012","6.5424","6.5711","6.6030","6.5313","-0.49"
"Sep 17, 2012","6.5743","6.5430","6.5974","6.5394","0.32"
"Sep 14, 2012","6.5534","6.5688","6.5989","6.5025","-0.27"
"Sep 13, 2012","6.5711","6.5648","6.6389","6.5414","-0.03"
"Sep 12, 2012","6.5728","6.6061","6.6280","6.5466","-0.55"
"Sep 11, 2012","6.6094","6.6290","6.6477","6.5883","-0.44"
"Sep 10, 2012","6.6383","6.6010","6.6486","6.5925","0.64"
"Sep 07, 2012","6.5963","6.7418","6.7580","6.5866","-2.23"
"Sep 06, 2012","6.7466","6.7252","6.7828","6.7021","0.24"
"Sep 05, 2012","6.7302","6.7120","6.7657","6.6909","0.20"
"Sep 04, 2012","6.7168","6.6836","6.7265","6.6587","0.45"
"Sep 03, 2012","6.6868","6.6180","6.7070","6.6007","0.90"
"Aug 31, 2012","6.6272","6.6809","6.6980","6.5780","-0.93"
"Aug 30, 2012","6.6897","6.6593","6.6995","6.6321","0.40"
"Aug 29, 2012","6.6632","6.6068","6.6764","6.5929","0.80"
"Aug 28, 2012","6.6102","6.5933","6.6183","6.5448","0.19"
"Aug 27, 2012","6.5979","6.5963","6.6179","6.5563","-0.12"
"Aug 24, 2012","6.6059","6.5835","6.6140","6.5699","0.19"
"Aug 23, 2012","6.5934","6.6313","6.6489","6.5827","-0.66"
"Aug 22, 2012","6.6370","6.6544","6.7083","6.6155","-0.31"
"Aug 21, 2012","6.6575","6.6659","6.6843","6.6236","-0.27"
"Aug 20, 2012","6.6758","6.6575","6.6985","6.6353","0.09"
"Aug 17, 2012","6.6699","6.6898","6.7290","6.6533","-0.35"
"Aug 16, 2012","6.6936","6.6783","6.7136","6.6587","0.22"
"Aug 15, 2012","6.6790","6.6918","6.7175","6.6622","-0.31"
"Aug 14, 2012","6.6996","6.7100","6.7197","6.6356","-0.17"
"Aug 13, 2012","6.7109","6.6564","6.7130","6.6402","0.81"
"Aug 10, 2012","6.6573","6.6850","6.7243","6.6384","-0.49"
"Aug 09, 2012","6.6900","6.6808","6.7265","6.6627","0.06"
"Aug 08, 2012","6.6858","6.7228","6.7447","6.6685","-0.60"
"Aug 07, 2012","6.7263","6.7092","6.7348","6.6812","0.20"
"Aug 06, 2012","6.7127","6.6957","6.7605","6.6756","0.08"
"Aug 03, 2012","6.7074","6.8006","6.8219","6.6956","-1.49"
"Aug 02, 2012","6.8088","6.8000","6.8276","6.7133","0.09"
"Aug 01, 2012","6.8028","6.7926","6.8171","6.7334","0.01"
"Jul 31, 2012","6.8018","6.7833","6.8301","6.7594","0.22"
"Jul 30, 2012","6.7871","6.8450","6.8921","6.7728","-1.16"
"Jul 27, 2012","6.8665","6.8680","6.9254","6.8252","-0.07"
"Jul 26, 2012","6.8712","6.9587","6.9830","6.8312","-1.37"
"Jul 25, 2012","6.9664","6.9784","6.9893","6.9370","-0.18"
"Jul 24, 2012","6.9793","6.9280","6.9906","6.9116","0.67"
"Jul 23, 2012","6.9331","6.9490","7.0079","6.8998","-0.16"
"Jul 20, 2012","6.9443","6.9126","6.9559","6.9023","0.35"
"Jul 19, 2012","6.9202","6.9270","6.9490","6.8966","-0.20"
"Jul 18, 2012","6.9342","6.9594","6.9734","6.9172","-0.38"
"Jul 17, 2012","6.9607","7.0303","7.0485","6.9451","-1.15"
"Jul 16, 2012","7.0415","7.0140","7.0801","7.0003","0.19"
"Jul 13, 2012","7.0283","7.0185","7.0585","7.0005","-0.03"
"Jul 12, 2012","7.0303","6.9978","7.0532","6.9818","0.44"
"Jul 11, 2012","6.9992","6.9926","7.0122","6.9437","0.17"
"Jul 10, 2012","6.9870","6.9906","7.0197","6.9502","-0.20"
"Jul 09, 2012","7.0011","7.0286","7.0415","6.9827","-0.28"
"Jul 06, 2012","7.0206","6.9612","7.0410","6.9448","0.81"
"Jul 05, 2012","6.9642","6.9085","6.9710","6.8904","0.75"
"Jul 04, 2012","6.9123","6.9320","6.9522","6.8890","-0.26"
"Jul 03, 2012","6.9300","6.9217","6.9523","6.9006","0.11"
"Jul 02, 2012","6.9223","6.9005","6.9515","6.8957","0.00"
"Jun 29, 2012","6.9220","7.0302","7.0555","6.8905","-1.74"
"Jun 28, 2012","7.0443","7.0436","7.0969","7.0043","-0.02"
"Jun 27, 2012","7.0460","7.0605","7.0836","7.0317","-0.25"
"Jun 26, 2012","7.0640","7.0597","7.1048","7.0349","0.03"
"Jun 25, 2012","7.0619","7.0147","7.0891","7.0016","0.74"
"Jun 22, 2012","7.0098","7.0230","7.0320","6.9887","-0.26"
"Jun 21, 2012","7.0282","6.9486","7.0324","6.9378","1.12"
"Jun 20, 2012","6.9503","6.9641","6.9928","6.9322","-0.22"
"Jun 19, 2012","6.9654","7.0189","7.0385","6.9338","-0.77"
"Jun 18, 2012","7.0198","6.9418","7.0450","6.9300","0.39"
