"Date","Price","Open","High","Low","Change %"
"Jun 29, 2012","1.2474","1.2687","1.2753","1.2429","-1.76"
"Jun 28, 2012","1.2698","1.2610","1.2757","1.2545","0.58"
"Jun 27, 2012","1.2625","1.2641","1.2705","1.2615","-0.17"
"Jun 26, 2012","1.2647","1.2697","1.2710","1.2598","-0.40"
"Jun 25, 2012","1.2698","1.2655","1.2750","1.2639","0.45"
"Jun 22, 2012","1.2641","1.2687","1.2774","1.2607","-0.56"
"Jun 21, 2012","1.2712","1.2557","1.2736","1.2456","1.20"
"Jun 20, 2012","1.2561","1.2525","1.2632","1.2514","0.22"
"Jun 19, 2012","1.2534","1.2618","1.2650","1.2492","-0.71"
"Jun 18, 2012","1.2624","1.2631","1.2680","1.2572","-0.54"
"Jun 15, 2012","1.2693","1.2776","1.2799","1.2645","-0.70"
"Jun 14, 2012","1.2783","1.2887","1.2907","1.2757","-0.98"
"Jun 13, 2012","1.2910","1.2873","1.2958","1.2798","0.37"
"Jun 12, 2012","1.2862","1.3007","1.3038","1.2842","-1.15"
"Jun 11, 2012","1.3011","1.2853","1.3011","1.2816","0.22"
"Jun 08, 2012","1.2982","1.3036","1.3133","1.2943","-0.38"
"Jun 07, 2012","1.3032","1.2967","1.3050","1.2888","0.44"
"Jun 06, 2012","1.2975","1.3214","1.3231","1.2960","-1.82"
"Jun 05, 2012","1.3216","1.3228","1.3299","1.3141","0.02"
"Jun 04, 2012","1.3214","1.3257","1.3334","1.3158","-0.20"
"Jun 01, 2012","1.3241","1.3277","1.3441","1.3205","-0.30"
"May 31, 2012","1.3281","1.3280","1.3335","1.3191","0.05"
"May 30, 2012","1.3274","1.3127","1.3287","1.3111","1.21"
"May 29, 2012","1.3115","1.3129","1.3198","1.3065","-0.06"
"May 28, 2012","1.3123","1.3179","1.3205","1.3068","-1.06"
"May 25, 2012","1.3264","1.3249","1.3323","1.3175","0.06"
"May 24, 2012","1.3256","1.3310","1.3368","1.3193","-0.40"
"May 23, 2012","1.3309","1.3247","1.3416","1.3233","0.32"
"May 22, 2012","1.3266","1.3072","1.3302","1.3017","1.45"
"May 21, 2012","1.3077","1.3196","1.3264","1.3048","-1.03"
"May 18, 2012","1.3213","1.3092","1.3331","1.3053","0.95"
"May 17, 2012","1.3089","1.3080","1.3127","1.3011","0.05"
"May 16, 2012","1.3083","1.2999","1.3116","1.2962","0.70"
"May 15, 2012","1.2992","1.2863","1.3019","1.2814","0.98"
"May 14, 2012","1.2866","1.2796","1.2894","1.2747","0.66"
"May 11, 2012","1.2782","1.2755","1.2807","1.2682","0.31"
"May 10, 2012","1.2743","1.2763","1.2779","1.2645","-0.16"
"May 09, 2012","1.2764","1.2686","1.2800","1.2669","0.58"
"May 08, 2012","1.2690","1.2568","1.2731","1.2533","0.88"
"May 07, 2012","1.2579","1.2596","1.2652","1.2541","0.08"
"May 04, 2012","1.2569","1.2492","1.2600","1.2461","0.54"
"May 03, 2012","1.2502","1.2352","1.2525","1.2347","1.24"
"May 02, 2012","1.2349","1.2267","1.2366","1.2234","0.65"
"May 01, 2012","1.2269","1.2212","1.2316","1.2204","0.36"
"Apr 30, 2012","1.2225","1.2148","1.2258","1.2134","0.55"
"Apr 27, 2012","1.2158","1.2294","1.2338","1.2139","-1.00"
"Apr 26, 2012","1.2281","1.2243","1.2309","1.2203","0.41"
"Apr 25, 2012","1.2231","1.2296","1.2341","1.2220","-0.56"
"Apr 24, 2012","1.2300","1.2294","1.2349","1.2249","-0.06"
"Apr 23, 2012","1.2308","1.2229","1.2364","1.2198","0.82"
"Apr 20, 2012","1.2208","1.2276","1.2318","1.2191","-0.61"
"Apr 19, 2012","1.2283","1.2256","1.2315","1.2192","0.22"
"Apr 18, 2012","1.2256","1.2170","1.2275","1.2146","0.64"
"Apr 17, 2012","1.2178","1.2191","1.2269","1.2136","-0.12"
"Apr 16, 2012","1.2193","1.2133","1.2239","1.2104","0.38"
"Apr 13, 2012","1.2147","1.2083","1.2178","1.2012","0.50"
"Apr 12, 2012","1.2086","1.2219","1.2225","1.2064","-1.10"
"Apr 11, 2012","1.2220","1.2264","1.2288","1.2157","-0.39"
"Apr 10, 2012","1.2268","1.2170","1.2320","1.2127","0.78"
"Apr 09, 2012","1.2173","1.2206","1.2270","1.2132","-0.25"
"Apr 06, 2012","1.2204","1.2252","1.2312","1.2161","-0.46"
"Apr 05, 2012","1.2260","1.2276","1.2306","1.2204","-0.14"
"Apr 04, 2012","1.2277","1.2198","1.2309","1.2191","0.62"
"Apr 03, 2012","1.2201","1.2136","1.2249","1.2092","0.52"
"Apr 02, 2012","1.2138","1.2133","1.2218","1.2104","-0.65"
"Mar 30, 2012","1.2218","1.2234","1.2250","1.2145","-0.09"
"Mar 29, 2012","1.2229","1.2228","1.2319","1.2194","0.00"
"Mar 28, 2012","1.2229","1.2188","1.2275","1.2164","0.35"
"Mar 27, 2012","1.2186","1.2142","1.2197","1.2093","0.31"
"Mar 26, 2012","1.2148","1.2228","1.2283","1.2121","-0.48"
"Mar 23, 2012","1.2207","1.2337","1.2357","1.2195","-1.12"
"Mar 22, 2012","1.2345","1.2330","1.2412","1.2256","0.67"
"Mar 21, 2012","1.2263","1.2241","1.2319","1.2161","0.13"
"Mar 20, 2012","1.2247","1.2098","1.2290","1.2086","1.19"
"Mar 19, 2012","1.2103","1.2115","1.2149","1.2057","-0.22"
"Mar 16, 2012","1.2130","1.2198","1.2230","1.2101","-0.63"
"Mar 15, 2012","1.2207","1.2343","1.2405","1.2164","-1.19"
"Mar 14, 2012","1.2354","1.2161","1.2394","1.2140","1.67"
"Mar 13, 2012","1.2151","1.2214","1.2222","1.2118","-0.55"
"Mar 12, 2012","1.2218","1.2212","1.2290","1.2180","0.31"
"Mar 09, 2012","1.2180","1.2124","1.2209","1.2074","0.45"
"Mar 08, 2012","1.2125","1.2243","1.2292","1.2070","-0.97"
"Mar 07, 2012","1.2244","1.2302","1.2321","1.2174","-0.52"
"Mar 06, 2012","1.2308","1.2179","1.2346","1.2151","1.00"
"Mar 05, 2012","1.2186","1.2029","1.2191","1.2019","1.04"
"Mar 02, 2012","1.2060","1.1905","1.2070","1.1892","1.17"
"Mar 01, 2012","1.1921","1.1988","1.2018","1.1889","-0.55"
"Feb 29, 2012","1.1987","1.1936","1.2003","1.1798","0.44"
"Feb 28, 2012","1.1934","1.1903","1.1976","1.1871","0.22"
"Feb 27, 2012","1.1908","1.1940","1.2020","1.1872","-0.47"
"Feb 24, 2012","1.1964","1.1956","1.1984","1.1902","0.02"
"Feb 23, 2012","1.1962","1.2057","1.2103","1.1946","-0.78"
"Feb 22, 2012","1.2056","1.1986","1.2100","1.1933","0.59"
