"Date","Price","Open","High","Low","Change %"
"Jul 13, 2012","0.9775","0.9865","0.9884","0.9769","-0.95"
"Jul 12, 2012","0.9869","0.9752","0.9903","0.9741","1.19"
"Jul 11, 2012","0.9753","0.9809","0.9826","0.9721","-0.63"
"Jul 10, 2012","0.9815","0.9794","0.9844","0.9756","0.23"
"Jul 09, 2012","0.9792","0.9810","0.9849","0.9785","0.01"
"Jul 06, 2012","0.9791","0.9718","0.9827","0.9713","0.76"
"Jul 05, 2012","0.9717","0.9730","0.9762","0.9677","-0.15"
"Jul 04, 2012","0.9732","0.9725","0.9747","0.9686","0.07"
"Jul 03, 2012","0.9725","0.9749","0.9776","0.9707","-0.31"
"Jul 02, 2012","0.9755","0.9743","0.9793","0.9725","-0.11"
"Jun 29, 2012","0.9766","0.9958","0.9987","0.9743","-1.93"
"Jun 28, 2012","0.9958","0.9915","1.0005","0.9871","0.37"
"Jun 27, 2012","0.9921","0.9936","0.9964","0.9907","-0.17"
"Jun 26, 2012","0.9938","0.9990","1.0000","0.9912","-0.57"
"Jun 25, 2012","0.9995","0.9947","1.0031","0.9943","0.60"
"Jun 22, 2012","0.9935","0.9946","0.9995","0.9918","-0.29"
"Jun 21, 2012","0.9964","0.9815","0.9972","0.9794","1.52"
"Jun 20, 2012","0.9815","0.9813","0.9870","0.9776","-0.03"
"Jun 19, 2012","0.9818","0.9879","0.9898","0.9798","-0.62"
"Jun 18, 2012","0.9879","0.9877","0.9943","0.9855","-0.40"
"Jun 15, 2012","0.9919","0.9976","1.0006","0.9905","-0.60"
"Jun 14, 2012","0.9979","1.0056","1.0080","0.9961","-0.83"
"Jun 13, 2012","1.0063","1.0046","1.0074","0.9993","0.25"
"Jun 12, 2012","1.0038","1.0142","1.0152","1.0026","-1.03"
"Jun 11, 2012","1.0142","0.9998","1.0142","0.9989","0.58"
"Jun 08, 2012","1.0084","1.0107","1.0187","1.0056","-0.21"
"Jun 07, 2012","1.0105","1.0075","1.0114","0.9992","0.29"
"Jun 06, 2012","1.0076","1.0259","1.0271","1.0062","-1.84"
"Jun 05, 2012","1.0265","1.0282","1.0301","1.0195","-0.15"
"Jun 04, 2012","1.0280","1.0308","1.0387","1.0255","-0.24"
"Jun 01, 2012","1.0305","1.0280","1.0442","1.0270","0.25"
"May 31, 2012","1.0279","1.0298","1.0338","1.0229","-0.21"
"May 30, 2012","1.0301","1.0170","1.0307","1.0153","1.44"
"May 29, 2012","1.0155","1.0146","1.0207","1.0098","0.05"
"May 28, 2012","1.0150","1.0197","1.0207","1.0108","-0.94"
"May 25, 2012","1.0246","1.0235","1.0288","1.0199","0.08"
"May 24, 2012","1.0238","1.0251","1.0297","1.0184","-0.10"
"May 23, 2012","1.0248","1.0207","1.0322","1.0198","0.26"
"May 22, 2012","1.0221","1.0085","1.0223","1.0059","1.31"
"May 21, 2012","1.0089","1.0148","1.0204","1.0076","-0.68"
"May 18, 2012","1.0158","1.0110","1.0210","1.0095","0.49"
"May 17, 2012","1.0108","1.0085","1.0119","1.0031","0.21"
"May 16, 2012","1.0087","1.0056","1.0132","1.0027","0.26"
"May 15, 2012","1.0061","1.0038","1.0080","0.9979","0.22"
"May 14, 2012","1.0039","0.9988","1.0046","0.9960","0.59"
"May 11, 2012","0.9980","0.9939","0.9983","0.9912","0.48"
"May 10, 2012","0.9932","0.9958","0.9962","0.9853","-0.29"
"May 09, 2012","0.9961","0.9888","0.9979","0.9879","0.79"
"May 08, 2012","0.9883","0.9799","0.9915","0.9782","0.81"
"May 07, 2012","0.9804","0.9841","0.9895","0.9779","-0.21"
"May 04, 2012","0.9825","0.9740","0.9833","0.9724","0.84"
"May 03, 2012","0.9743","0.9681","0.9768","0.9678","0.67"
"May 02, 2012","0.9678","0.9675","0.9725","0.9651","0.02"
"May 01, 2012","0.9676","0.9588","0.9706","0.9582","0.88"
"Apr 30, 2012","0.9592","0.9558","0.9612","0.9546","0.44"
"Apr 27, 2012","0.9550","0.9643","0.9661","0.9543","-0.85"
"Apr 26, 2012","0.9632","0.9639","0.9663","0.9613","-0.07"
"Apr 25, 2012","0.9639","0.9681","0.9704","0.9633","-0.54"
"Apr 24, 2012","0.9691","0.9689","0.9762","0.9681","-0.04"
"Apr 23, 2012","0.9695","0.9637","0.9735","0.9626","0.66"
"Apr 20, 2012","0.9631","0.9675","0.9701","0.9626","-0.48"
"Apr 19, 2012","0.9677","0.9656","0.9697","0.9615","0.22"
"Apr 18, 2012","0.9656","0.9620","0.9673","0.9595","0.30"
"Apr 17, 2012","0.9627","0.9655","0.9720","0.9593","-0.31"
"Apr 16, 2012","0.9657","0.9642","0.9701","0.9630","0.20"
"Apr 13, 2012","0.9638","0.9579","0.9661","0.9562","0.61"
"Apr 12, 2012","0.9580","0.9703","0.9709","0.9565","-1.28"
"Apr 11, 2012","0.9704","0.9750","0.9783","0.9673","-0.48"
"Apr 10, 2012","0.9751","0.9700","0.9761","0.9651","0.51"
"Apr 09, 2012","0.9702","0.9709","0.9750","0.9673","-0.02"
"Apr 06, 2012","0.9704","0.9703","0.9736","0.9669","-0.02"
"Apr 05, 2012","0.9706","0.9740","0.9755","0.9682","-0.38"
"Apr 04, 2012","0.9743","0.9682","0.9764","0.9672","0.66"
"Apr 03, 2012","0.9679","0.9599","0.9707","0.9551","0.78"
"Apr 02, 2012","0.9604","0.9570","0.9647","0.9561","-0.64"
"Mar 30, 2012","0.9666","0.9636","0.9667","0.9594","0.38"
