"Date","Price","Open","High","Low","Change %"
"Jan 30, 2013","5.4987","5.5280","5.5329","5.4893","-0.53"
"Jan 29, 2013","5.5281","5.5426","5.5605","5.5251","-0.30"
"Jan 28, 2013","5.5446","5.5406","5.5580","5.5332","0.04"
"Jan 25, 2013","5.5422","5.5764","5.5883","5.5345","-0.63"
"Jan 24, 2013","5.5774","5.6025","5.6161","5.5696","-0.48"
"Jan 23, 2013","5.6043","5.6006","5.6253","5.5867","0.04"
"Jan 22, 2013","5.6020","5.6038","5.6252","5.5797","-0.05"
"Jan 21, 2013","5.6050","5.6046","5.6110","5.5961","0.04"
"Jan 18, 2013","5.6026","5.5775","5.6196","5.5680","0.42"
"Jan 17, 2013","5.5793","5.6129","5.6229","5.5726","-0.64"
"Jan 16, 2013","5.6152","5.6055","5.6285","5.5989","0.11"
"Jan 15, 2013","5.6089","5.5761","5.6244","5.5697","0.58"
"Jan 14, 2013","5.5765","5.5931","5.5954","5.5650","-0.29"
"Jan 11, 2013","5.5928","5.6200","5.6313","5.5814","-0.53"
"Jan 10, 2013","5.6228","5.7100","5.7216","5.6199","-1.54"
"Jan 09, 2013","5.7107","5.7024","5.7226","5.6955","0.14"
"Jan 08, 2013","5.7025","5.6868","5.7134","5.6757","0.26"
"Jan 07, 2013","5.6875","5.7060","5.7296","5.6842","-0.35"
"Jan 04, 2013","5.7077","5.7160","5.7379","5.6970","-0.17"
"Jan 03, 2013","5.7173","5.6563","5.7179","5.6539","1.05"
"Jan 02, 2013","5.6578","5.6479","5.6699","5.6076","0.14"
"Jan 01, 2013","5.6499","5.6542","5.6644","5.6358","-0.06"
"Dec 31, 2012","5.6532","5.6461","5.6634","5.6351","0.15"
"Dec 28, 2012","5.6447","5.6337","5.6662","5.6252","0.16"
"Dec 27, 2012","5.6359","5.6407","5.6500","5.6138","-0.07"
"Dec 26, 2012","5.6401","5.6567","5.6647","5.6257","-0.33"
"Dec 25, 2012","5.6589","5.6565","5.6645","5.6445","-0.00"
"Dec 24, 2012","5.6591","5.6608","5.6655","5.6365","0.02"
"Dec 21, 2012","5.6580","5.6323","5.6699","5.6278","0.44"
"Dec 20, 2012","5.6333","5.6393","5.6559","5.6102","-0.13"
"Dec 19, 2012","5.6409","5.6361","5.6410","5.6047","0.04"
"Dec 18, 2012","5.6389","5.6651","5.6707","5.6330","-0.50"
"Dec 17, 2012","5.6675","5.6566","5.6761","5.6551","-0.02"
"Dec 14, 2012","5.6684","5.7031","5.7097","5.6623","-0.65"
"Dec 13, 2012","5.7053","5.7056","5.7204","5.6930","-0.02"
"Dec 12, 2012","5.7063","5.7340","5.7398","5.6943","-0.51"
"Dec 11, 2012","5.7358","5.7625","5.7690","5.7298","-0.49"
"Dec 10, 2012","5.7638","5.7809","5.7900","5.7594","-0.11"
"Dec 07, 2012","5.7701","5.7495","5.7922","5.7479","0.33"
"Dec 06, 2012","5.7510","5.7071","5.7594","5.6986","0.73"
"Dec 05, 2012","5.7091","5.6945","5.7115","5.6818","0.20"
"Dec 04, 2012","5.6976","5.7129","5.7180","5.6896","-0.30"
"Dec 03, 2012","5.7150","5.7432","5.7500","5.7039","-0.52"
"Nov 30, 2012","5.7450","5.7471","5.7519","5.7250","-0.05"
"Nov 29, 2012","5.7481","5.7567","5.7649","5.7314","-0.20"
"Nov 28, 2012","5.7595","5.7632","5.7913","5.7556","-0.05"
"Nov 27, 2012","5.7626","5.7489","5.7743","5.7312","0.23"
"Nov 26, 2012","5.7492","5.7486","5.7615","5.7423","0.02"
"Nov 23, 2012","5.7478","5.7860","5.7950","5.7397","-0.70"
"Nov 22, 2012","5.7882","5.8126","5.8137","5.7801","-0.42"
"Nov 21, 2012","5.8128","5.8168","5.8552","5.8097","-0.10"
"Nov 20, 2012","5.8187","5.8202","5.8425","5.8110","-0.04"
"Nov 19, 2012","5.8212","5.8546","5.8594","5.8161","-0.56"
"Nov 16, 2012","5.8537","5.8355","5.8770","5.8321","0.30"
"Nov 15, 2012","5.8360","5.8555","5.8642","5.8248","-0.35"
"Nov 14, 2012","5.8564","5.8696","5.8716","5.8354","-0.24"
"Nov 13, 2012","5.8704","5.8673","5.8892","5.8580","0.04"
"Nov 12, 2012","5.8679","5.8646","5.8734","5.8529","0.03"
"Nov 09, 2012","5.8661","5.8539","5.8767","5.8311","0.17"
"Nov 08, 2012","5.8561","5.8401","5.8651","5.8351","0.24"
"Nov 07, 2012","5.8420","5.8192","5.8564","5.7917","0.35"
"Nov 06, 2012","5.8215","5.8281","5.8447","5.8139","-0.13"
"Nov 05, 2012","5.8292","5.8219","5.8418","5.8069","0.32"
"Nov 02, 2012","5.8108","5.7628","5.8177","5.7582","0.80"
"Nov 01, 2012","5.7645","5.7555","5.7715","5.7443","0.16"
"Oct 31, 2012","5.7555","5.7551","5.7615","5.7270","-0.02"
"Oct 30, 2012","5.7566","5.7791","5.7883","5.7437","-0.42"
"Oct 29, 2012","5.7811","5.7637","5.7889","5.7501","0.26"
"Oct 26, 2012","5.7662","5.7644","5.7896","5.7553","-0.06"
"Oct 25, 2012","5.7694","5.7481","5.7699","5.7257","0.35"
"Oct 24, 2012","5.7494","5.7419","5.7727","5.7371","0.10"
"Oct 23, 2012","5.7437","5.7101","5.7584","5.7021","0.57"
"Oct 22, 2012","5.7109","5.7296","5.7313","5.6992","-0.28"
"Oct 19, 2012","5.7268","5.7069","5.7313","5.7016","0.33"
"Oct 18, 2012","5.7080","5.6860","5.7128","5.6796","0.38"
"Oct 17, 2012","5.6864","5.7127","5.7142","5.6758","-0.49"
"Oct 16, 2012","5.7142","5.7591","5.7629","5.7093","-0.81"
"Oct 15, 2012","5.7608","5.7553","5.7861","5.7451","0.02"
"Oct 12, 2012","5.7597","5.7692","5.7718","5.7397","-0.17"
"Oct 11, 2012","5.7697","5.7929","5.8153","5.7576","-0.41"
"Oct 10, 2012","5.7933","5.7871","5.8098","5.7745","0.09"
"Oct 09, 2012","5.7880","5.7491","5.7993","5.7390","0.65"
"Oct 08, 2012","5.7504","5.7192","5.7631","5.7178","0.53"
"Oct 05, 2012","5.7203","5.7271","5.7373","5.7014","-0.13"
"Oct 04, 2012","5.7278","5.7745","5.7784","5.7200","-0.86"
"Oct 03, 2012","5.7774","5.7684","5.7892","5.7614","0.11"
"Oct 02, 2012","5.7711","5.7847","5.7880","5.7476","-0.25"
"Oct 01, 2012","5.7855","5.7977","5.8221","5.7599","-0.20"
"Sep 28, 2012","5.7970","5.7718","5.8065","5.7504","0.41"
"Sep 27, 2012","5.7735","5.7909","5.8108","5.7649","-0.33"
"Sep 26, 2012","5.7924","5.7795","5.8088","5.7719","0.21"
"Sep 25, 2012","5.7801","5.7647","5.7857","5.7466","0.24"
"Sep 24, 2012","5.7661","5.7466","5.7837","5.7375","0.37"
