"_rowid","Currency__","Price","Price_Date","Return","Stamp"
"237","USD","2.27726","2011-11-22 00:00:01","0.031835070231083","2011-11-22 00:00:00"
"238","USD","2.34","2011-11-23 00:01:21","0.0275506529777012","2011-11-23 00:00:00"
"239","USD","2.35","2011-11-24 00:00:38","0.00427350427350437","2011-11-24 00:00:00"
"240","USD","2.43699","2011-11-25 00:00:39","0.0370170212765956","2011-11-25 00:00:00"
"241","USD","2.50099","2011-11-26 00:00:44","0.0262619050550064","2011-11-26 00:00:00"
"242","USD","2.43099","2011-11-27 00:02:31","-0.0279889163891099","2011-11-27 00:00:00"
"243","USD","2.48111","2011-11-28 00:01:04","0.0206171148379879","2011-11-28 00:00:00"
"244","USD","2.75269","2011-11-29 00:00:30","0.109459072753727","2011-11-29 00:00:00"
"245","USD","2.8001","2011-11-30 00:04:36","0.0172231526252503","2011-11-30 00:00:00"
"246","USD","3.02","2011-12-01 00:00:17","0.078532909538945","2011-12-01 00:00:00"
"247","USD","3.0918","2011-12-02 00:00:33","0.0237748344370861","2011-12-02 00:00:00"
"248","USD","3.06259","2011-12-03 00:05:27","-0.00944757099424282","2011-12-03 00:00:00"
"249","USD","2.699","2011-12-04 00:00:25","-0.118719776398408","2011-12-04 00:00:00"
"250","USD","2.85491","2011-12-05 00:02:03","0.0577658391997036","2011-12-05 00:00:00"
"251","USD","2.94001","2011-12-06 00:00:01","0.0298082951826853","2011-12-06 00:00:00"
"252","USD","2.99551","2011-12-07 00:02:14","0.0188774868112693","2011-12-07 00:00:00"
"253","USD","2.24987","2011-12-08 00:00:59","-0.248919215759587","2011-12-08 00:00:00"
"254","USD","2.98001","2011-12-09 00:01:12","0.324525417024095","2011-12-09 00:00:00"
"255","USD","2.99","2011-12-10 00:07:54","0.00335233774383313","2011-12-10 00:00:00"
"256","USD","3.1101","2011-12-11 00:00:19","0.0401672240802675","2011-12-11 00:00:00"
"257","USD","3.23","2011-12-12 00:03:32","0.0385518150541783","2011-12-12 00:00:00"
"258","USD","3.20041","2011-12-13 00:00:44","-0.00916099071207424","2011-12-13 00:00:00"
"259","USD","3.1662","2011-12-14 00:00:01","-0.010689255439147","2011-12-14 00:00:00"
"260","USD","3.15903","2011-12-15 00:00:44","-0.00226454424862608","2011-12-15 00:00:00"
"261","USD","3.175","2011-12-16 00:00:56","0.00505534926860455","2011-12-16 00:00:00"
"262","USD","3.16567","2011-12-17 00:00:14","-0.0029385826771653","2011-12-17 00:00:00"
"263","USD","3.189","2011-12-18 00:02:42","0.0073696879333601","2011-12-18 00:00:00"
"264","USD","3.24503","2011-12-19 00:03:24","0.0175697710881153","2011-12-19 00:00:00"
"265","USD","4.14062","2011-12-20 00:00:00","0.275988203498889","2011-12-20 00:00:00"
"266","USD","3.96001","2011-12-21 00:00:17","-0.043619071540011","2011-12-21 00:00:00"
"267","USD","3.8994","2011-12-22 00:01:17","-0.0153055169052604","2011-12-22 00:00:00"
"268","USD","3.9","2011-12-23 00:01:24","0.00015386982612708","2011-12-23 00:00:00"
"269","USD","3.91586","2011-12-24 00:00:01","0.00406666666666666","2011-12-24 00:00:00"
"270","USD","3.95001","2011-12-25 00:00:01","0.00872094507975257","2011-12-25 00:00:00"
"271","USD","4.10148","2011-12-26 00:00:33","0.0383467383626876","2011-12-26 00:00:00"
"272","USD","3.9911","2011-12-27 00:02:35","-0.0269122365585105","2011-12-27 00:00:00"
"273","USD","4.08275","2011-12-28 00:02:24","0.0229635939966425","2011-12-28 00:00:00"
"274","USD","4.25017","2011-12-29 00:00:36","0.0410066744228767","2011-12-29 00:00:00"
"275","USD","4.16938","2011-12-30 00:03:26","-0.019008651418649","2011-12-30 00:00:00"
"276","USD","3.3109","2011-12-31 00:00:18","-0.205901117192484","2011-12-31 00:00:00"
"277","USD","4.73","2012-01-01 00:00:22","0.428614576097134","2012-01-01 00:00:00"
"278","USD","5.36637","2012-01-02 00:00:31","0.13453911205074","2012-01-02 00:00:00"
"279","USD","5.25","2012-01-03 00:00:17","-0.0216850496704476","2012-01-03 00:00:00"
"280","USD","4.85","2012-01-04 00:00:01","-0.0761904761904763","2012-01-04 00:00:00"
"281","USD","5.96001","2012-01-05 00:00:32","0.228868041237114","2012-01-05 00:00:00"
"282","USD","6.91344","2012-01-06 00:00:30","0.159971208102","2012-01-06 00:00:00"
"283","USD","6.68","2012-01-07 00:00:30","-0.0337661135411604","2012-01-07 00:00:00"
"284","USD","6.95241","2012-01-08 00:00:19","0.0407799401197606","2012-01-08 00:00:00"
"285","USD","6.96004","2012-01-09 00:01:08","0.00109746116814167","2012-01-09 00:00:00"
"286","USD","6.32977","2012-01-10 00:03:44","-0.0905555140487699","2012-01-10 00:00:00"
"287","USD","6.70921","2012-01-11 00:00:29","0.0599453060695728","2012-01-11 00:00:00"
"288","USD","6.86267","2012-01-12 00:03:35","0.0228730357225366","2012-01-12 00:00:00"
"289","USD","6.69001","2012-01-13 00:02:49","-0.0251593038860968","2012-01-13 00:00:00"
"290","USD","6.57157","2012-01-14 00:00:00","-0.0177040094110472","2012-01-14 00:00:00"
"291","USD","6.856","2012-01-15 00:00:19","0.0432818945853121","2012-01-15 00:00:00"
"292","USD","7.11524","2012-01-16 00:00:48","0.0378121353558927","2012-01-16 00:00:00"
"293","USD","6.71532","2012-01-17 00:00:49","-0.0562061153242898","2012-01-17 00:00:00"
"294","USD","20.76632","2012-01-18 00:05:19","2.09237981213107","2012-01-18 00:00:00"
"295","USD","6.14199","2012-01-19 00:00:04","-0.70423310437285","2012-01-19 00:00:00"
"296","USD","6.5","2012-01-20 00:00:28","0.0582889259018657","2012-01-20 00:00:00"
"297","USD","6.48241","2012-01-21 00:00:27","-0.00270615384615388","2012-01-21 00:00:00"
