"_rowid","Currency__","Price","Price_Date","Return","Stamp"
"93","USD","13.42927","2012-12-28 00:02:17","-0.00383946923936819","2012-12-28 00:00:00"
"94","USD","13.33562","2013-01-04 00:03:09","-0.00697357339602229","2013-01-04 00:00:00"
"95","USD","13.30718","2013-01-11 00:02:14","-0.00213263425322556","2013-01-11 00:00:00"
"96","USD","1448.532","2013-01-18 00:00:42","107.853415975436","2013-01-18 00:00:00"
"97","USD","16.3486","2013-01-25 00:03:14","-0.988713677019217","2013-01-25 00:00:00"
"98","USD","21","2013-02-01 00:00:46","0.284513658661904","2013-02-01 00:00:00"
"99","USD","22.64998","2013-02-08 00:00:04","0.0785704761904762","2013-02-08 00:00:00"
"100","USD","20.2672","2013-02-15 00:01:03","-0.105200092891914","2013-02-15 00:00:00"
"101","USD","30.0499","2013-02-22 00:00:10","0.482686310886556","2013-02-22 00:00:00"
"102","USD","25.5987","2013-03-01 00:01:41","-0.14812694884176","2013-03-01 00:00:00"
"103","USD","33.3192","2013-03-08 00:01:04","0.301597346740264","2013-03-08 00:00:00"
"104","USD","46.89678","2013-03-15 00:01:04","0.407500180076352","2013-03-15 00:00:00"
"105","USD","69.7","2013-03-22 00:00:32","0.486242765494774","2013-03-22 00:00:00"
"106","USD","91.67982","2013-03-29 00:02:09","0.315348923959828","2013-03-29 00:00:00"
"107","USD","136","2013-04-05 00:00:34","0.483423505848942","2013-04-05 00:00:00"
"108","USD","97.15","2013-04-12 00:00:00","-0.285661764705882","2013-04-12 00:00:00"
"109","USD","123.905","2013-04-19 00:00:00","0.275398867730314","2013-04-19 00:00:00"
"110","USD","129.21","2013-04-26 00:00:02","0.0428150599249425","2013-04-26 00:00:00"
"111","USD","95.60001","2013-05-03 00:00:06","-0.26011910842814","2013-05-03 00:00:00"
"112","USD","112.62001","2013-05-10 00:00:35","0.178033454180601","2013-05-10 00:00:00"
"113","USD","75.9","2013-05-17 00:00:21","-0.326052270817593","2013-05-17 00:00:00"
"114","USD","96.49999","2013-05-24 00:00:25","0.271409617918313","2013-05-24 00:00:00"
"115","USD","127.51112","2013-05-31 00:00:01","0.321358893405067","2013-05-31 00:00:00"
"116","USD","123.44484","2013-06-07 00:00:03","-0.0318896108825646","2013-06-07 00:00:00"
"117","USD","78.79497","2013-06-14 00:00:05","-0.36169895801234","2013-06-14 00:00:00"
"118","USD","112.85599","2013-06-21 00:00:08","0.432274039827669","2013-06-21 00:00:00"
"119","USD","76","2013-06-28 00:00:27","-0.326575399320851","2013-06-28 00:00:00"
"120","USD","61.25","2013-07-05 00:01:29","-0.194078947368421","2013-07-05 00:00:00"
"121","USD","77.65","2013-07-12 00:00:20","0.267755102040816","2013-07-12 00:00:00"
"122","USD","99.58826","2013-07-19 00:00:09","0.282527495170637","2013-07-19 00:00:00"
"123","USD","107.37704","2013-07-26 00:00:59","0.078209821117469","2013-07-26 00:00:00"
"124","USD","103.67003","2013-08-02 00:00:09","-0.0345233021882518","2013-08-02 00:00:00"
"125","USD","103.89498","2013-08-09 00:02:01","0.00216986529279491","2013-08-09 00:00:00"
"126","USD","110.53674","2013-08-16 00:00:04","0.0639276315371541","2013-08-16 00:00:00"
"127","USD","120.89998","2013-08-23 00:00:05","0.0937538052958682","2013-08-23 00:00:00"
"128","USD","94.55313","2013-08-30 00:00:34","-0.217922699408222","2013-08-30 00:00:00"
"129","USD","99.5","2013-09-06 00:03:16","0.0523184161116613","2013-09-06 00:00:00"
