"_rowid","Currency__","Price","Price_Date","Return","Stamp"
"208","USD","0.734","2011-04-09 14:34:57","-0.0315345032326165","2011-04-09 14:00:00"
"209","USD","0.734","2011-04-09 15:02:19","0","2011-04-09 15:00:00"
"210","USD","0.734","2011-04-09 16:04:01","0","2011-04-09 16:00:00"
"211","USD","0.75","2011-04-09 18:25:08","0.0217983651226158","2011-04-09 17:00:00"
"212","USD","0.75","2011-04-09 18:25:08","0","2011-04-09 18:00:00"
"213","USD","0.75812","2011-04-09 19:21:13","0.0108266666666667","2011-04-09 19:00:00"
"214","USD","0.73","2011-04-09 20:41:48","-0.0370917532844405","2011-04-09 20:00:00"
"215","USD","0.73","2011-04-09 21:43:21","0","2011-04-09 21:00:00"
"216","USD","0.744","2011-04-09 22:36:08","0.0191780821917808","2011-04-09 22:00:00"
"217","USD","0.73","2011-04-09 23:55:32","-0.0188172043010753","2011-04-09 23:00:00"
"218","USD","0.744","2011-04-10 00:50:01","0.0191780821917808","2011-04-10 00:00:00"
"219","USD","0.7531","2011-04-10 02:20:56","0.0122311827956989","2011-04-10 01:00:00"
"220","USD","0.7531","2011-04-10 02:20:56","0","2011-04-10 02:00:00"
"221","USD","0.73","2011-04-10 03:25:32","-0.0306732173682114","2011-04-10 03:00:00"
"222","USD","0.7535","2011-04-10 04:31:21","0.0321917808219178","2011-04-10 04:00:00"
"223","USD","0.7586","2011-04-10 06:06:46","0.00676841406768428","2011-04-10 05:00:00"
"224","USD","0.7586","2011-04-10 06:06:46","0","2011-04-10 06:00:00"
"225","USD","0.738","2011-04-10 08:34:28","-0.0271552860532561","2011-04-10 07:00:00"
"226","USD","0.738","2011-04-10 08:34:28","0","2011-04-10 08:00:00"
"227","USD","0.7579","2011-04-10 09:03:34","0.0269647696476965","2011-04-10 09:00:00"
"228","USD","0.7567","2011-04-10 10:17:44","-0.00158332233803929","2011-04-10 10:00:00"
"229","USD","0.748","2011-04-10 11:33:33","-0.0114972908682437","2011-04-10 11:00:00"
"230","USD","0.7489","2011-04-10 12:03:41","0.00120320855614975","2011-04-10 12:00:00"
"231","USD","0.74","2011-04-10 13:13:21","-0.0118840966751235","2011-04-10 13:00:00"
"232","USD","0.7251","2011-04-10 14:16:42","-0.0201351351351352","2011-04-10 14:00:00"
"233","USD","0.71751","2011-04-10 16:04:45","-0.0104675217211419","2011-04-10 15:00:00"
"234","USD","0.71751","2011-04-10 16:04:45","0","2011-04-10 16:00:00"
"235","USD","0.73752","2011-04-10 17:03:55","0.0278881130576577","2011-04-10 17:00:00"
"236","USD","0.72","2011-04-10 19:35:04","-0.02375528799219","2011-04-10 18:00:00"
"237","USD","0.72","2011-04-10 19:35:04","0","2011-04-10 19:00:00"
"238","USD","0.73","2011-04-10 20:19:21","0.0138888888888889","2011-04-10 20:00:00"
"239","USD","0.73","2011-04-10 21:13:04","0","2011-04-10 21:00:00"
"240","USD","0.73","2011-04-10 22:00:00","0","2011-04-10 22:00:00"
"241","USD","0.7512","2011-04-10 23:11:49","0.029041095890411","2011-04-10 23:00:00"
"242","USD","0.76","2011-04-11 01:21:12","0.0117145899893504","2011-04-11 00:00:00"
"243","USD","0.76","2011-04-11 01:21:12","0","2011-04-11 01:00:00"
"244","USD","0.76981","2011-04-11 02:11:45","0.0129078947368421","2011-04-11 02:00:00"
"245","USD","0.75165","2011-04-11 03:13:00","-0.0235902365518764","2011-04-11 03:00:00"
"246","USD","0.7512","2011-04-11 04:00:48","-0.000598682897625306","2011-04-11 04:00:00"
"247","USD","0.78","2011-04-11 05:24:08","0.0383386581469649","2011-04-11 05:00:00"
"248","USD","0.75325","2011-04-11 06:03:25","-0.0342948717948719","2011-04-11 06:00:00"
"249","USD","0.75139","2011-04-11 07:00:15","-0.00246929970129435","2011-04-11 07:00:00"
"250","USD","0.76","2011-04-11 08:04:57","0.0114587630924021","2011-04-11 08:00:00"
"251","USD","0.752","2011-04-11 09:15:47","-0.0105263157894737","2011-04-11 09:00:00"
"252","USD","0.7758","2011-04-11 10:38:42","0.0316489361702128","2011-04-11 10:00:00"
"253","USD","0.7756","2011-04-11 11:24:12","-0.000257798401650024","2011-04-11 11:00:00"
"254","USD","0.7562","2011-04-11 12:05:46","-0.0250128932439401","2011-04-11 12:00:00"
"255","USD","0.76038","2011-04-11 13:02:10","0.00552763819095472","2011-04-11 13:00:00"
"256","USD","0.7829","2011-04-11 14:41:54","0.0296167705620875","2011-04-11 14:00:00"
